classifier,n,Lhat,trainTime,testTime,iterate
MT-MORF, 50, 0.493000000, 0.024459124, 0.010552645, 3
MT-MORF, 50, 0.507000000, 0.027306080, 0.007823229, 4
MT-MORF, 50, 0.513000000, 0.027847767, 0.016074896, 5
MT-MORF, 50, 0.474000000, 0.036828995, 0.062630892, 6
MT-MORF, 50, 0.470000000, 0.029416800, 0.047596216, 7
MT-MORF, 50, 0.491000000, 0.034322977, 0.020840883, 8
MT-MORF, 50, 0.486000000, 0.035133839, 0.083642721, 9
Log. Reg, 100, 0.525000000, 0.006283045, 0.000872135, 0
Log. Reg, 100, 0.466000000, 0.007880211, 0.000939846, 1
Log. Reg, 100, 0.498000000, 0.009142876, 0.001206875, 2
Log. Reg, 100, 0.483000000, 0.007872105, 0.000870943, 3
Log. Reg, 100, 0.485000000, 0.006191254, 0.000812054, 4
Log. Reg, 100, 0.481000000, 0.008476734, 0.000909090, 5
Log. Reg, 100, 0.486000000, 0.007685900, 0.001482964, 6
Log. Reg, 100, 0.513000000, 0.006847858, 0.001254082, 7
Log. Reg, 100, 0.489000000, 0.006813049, 0.000713825, 8
Log. Reg, 100, 0.472000000, 0.005950928, 0.000733137, 9
Lin. SVM, 100, 0.470000000, 0.058557987, 0.001028061, 0
Lin. SVM, 100, 0.484000000, 0.055294037, 0.000801086, 1
Lin. SVM, 100, 0.499000000, 0.083332777, 0.000880718, 2
Lin. SVM, 100, 0.515000000, 0.078982830, 0.001549959, 3
Lin. SVM, 100, 0.494000000, 0.073199034, 0.000842810, 4
Lin. SVM, 100, 0.469000000, 0.050444126, 0.000833035, 5
Lin. SVM, 100, 0.509000000, 0.053623199, 0.001345158, 6
Lin. SVM, 100, 0.481000000, 0.060838938, 0.000857115, 7
Lin. SVM, 100, 0.486000000, 0.056970119, 0.000847101, 8
Lin. SVM, 100, 0.493000000, 0.058916092, 0.001159191, 9
SVM, 100, 0.493000000, 0.010676384, 0.087216139, 0
SVM, 100, 0.493000000, 0.010493994, 0.096516132, 1
SVM, 100, 0.493000000, 0.009454012, 0.098670006, 2
SVM, 100, 0.493000000, 0.008678913, 0.075598955, 3
SVM, 100, 0.493000000, 0.011134863, 0.094490051, 4
SVM, 100, 0.493000000, 0.009663820, 0.074154854, 5
SVM, 100, 0.493000000, 0.008882046, 0.074988604, 6
SVM, 100, 0.493000000, 0.008660078, 0.074446201, 7
SVM, 100, 0.493000000, 0.008617878, 0.071785927, 8
SVM, 100, 0.493000000, 0.007911205, 0.071892023, 9
kNN, 100, 0.475000000, 0.001152039, 0.054737806, 0
kNN, 100, 0.473000000, 0.001195192, 0.044655800, 1
kNN, 100, 0.492000000, 0.001155853, 0.047667027, 2
kNN, 100, 0.511000000, 0.001183033, 0.053288937, 3
kNN, 100, 0.495000000, 0.001166105, 0.089958191, 4
kNN, 100, 0.458000000, 0.001122713, 0.049582243, 5
kNN, 100, 0.493000000, 0.001550198, 0.058599949, 6
kNN, 100, 0.470000000, 0.001167774, 0.045524359, 7
kNN, 100, 0.494000000, 0.001163960, 0.051074266, 8
kNN, 100, 0.484000000, 0.001138210, 0.044333935, 9
RF, 100, 0.512000000, 0.129846096, 0.018326759, 0
RF, 100, 0.496000000, 0.130707026, 0.018958807, 1
RF, 100, 0.499000000, 0.126978874, 0.019463062, 2
RF, 100, 0.508000000, 0.128782034, 0.017816782, 3
RF, 100, 0.487000000, 0.131664276, 0.018045902, 4
RF, 100, 0.486000000, 0.128373146, 0.017713785, 5
RF, 100, 0.475000000, 0.131416798, 0.017858982, 6
RF, 100, 0.494000000, 0.127322912, 0.018886328, 7
RF, 100, 0.476000000, 0.132066965, 0.018250942, 8
RF, 100, 0.478000000, 0.129415989, 0.018821955, 9
MLP, 100, 0.490000000, 0.461597919, 0.004462957, 0
MLP, 100, 0.515000000, 0.538902044, 0.004271030, 1
MLP, 100, 0.499000000, 0.776733875, 0.003863811, 2
MLP, 100, 0.510000000, 0.619042158, 0.003405094, 3
MLP, 100, 0.504000000, 0.591931820, 0.003309011, 4
MLP, 100, 0.506000000, 0.460757971, 0.003962755, 5
MLP, 100, 0.511000000, 0.755903006, 0.003218889, 6
MLP, 100, 0.472000000, 0.648388147, 0.005879641, 7
MLP, 100, 0.498000000, 0.629902124, 0.003229856, 8
MLP, 100, 0.511000000, 0.924663067, 0.003141880, 9
S-RerF, 100, 0.532000000, 0.074033976, 0.020846844, 0
S-RerF, 100, 0.470000000, 0.078082085, 0.060693026, 1
S-RerF, 100, 0.494000000, 0.081541061, 0.052481174, 2
S-RerF, 100, 0.466000000, 0.079697847, 0.014996052, 3
S-RerF, 100, 0.486000000, 0.109889030, 0.031117201, 4
S-RerF, 100, 0.491000000, 0.083873987, 0.052359819, 5
S-RerF, 100, 0.482000000, 0.083212137, 0.009102821, 6
S-RerF, 100, 0.485000000, 0.073825836, 0.066964865, 7
S-RerF, 100, 0.495000000, 0.089143038, 0.023460150, 8
S-RerF, 100, 0.489000000, 0.078660727, 0.184232950, 9
MT-MORF, 100, 0.492000000, 0.099536180, 0.144361258, 0
MT-MORF, 100, 0.469000000, 0.108896017, 0.091711998, 1
MT-MORF, 100, 0.503000000, 0.123299122, 0.112596035, 2
MT-MORF, 100, 0.456000000, 0.121009827, 0.034671783, 3
MT-MORF, 100, 0.466000000, 0.104210138, 0.071681023, 4
MT-MORF, 100, 0.471000000, 0.081655025, 0.032573223, 5
MT-MORF, 100, 0.484000000, 0.076295137, 0.025647879, 6
MT-MORF, 100, 0.464000000, 0.077851057, 0.052479029, 7
MT-MORF, 100, 0.457000000, 0.092397928, 0.079545975, 8
MT-MORF, 100, 0.472000000, 0.077972889, 0.027627945, 9
Log. Reg, 200, 0.483000000, 0.018936872, 0.001183987, 0
Log. Reg, 200, 0.502000000, 0.012479067, 0.000731945, 1
Log. Reg, 200, 0.499000000, 0.012853146, 0.000903845, 2
Log. Reg, 200, 0.491000000, 0.012826920, 0.000738144, 3
Log. Reg, 200, 0.530000000, 0.014845133, 0.000885010, 4
Log. Reg, 200, 0.508000000, 0.015341043, 0.000984907, 5
Log. Reg, 200, 0.505000000, 0.011447191, 0.000805855, 6
Log. Reg, 200, 0.477000000, 0.014401197, 0.000892162, 7
Log. Reg, 200, 0.515000000, 0.012850046, 0.000761032, 8
Log. Reg, 200, 0.502000000, 0.012718916, 0.000736952, 9
Lin. SVM, 200, 0.511000000, 0.162322998, 0.000990868, 0
Lin. SVM, 200, 0.510000000, 0.137310982, 0.000732899, 1
Lin. SVM, 200, 0.521000000, 0.207291842, 0.000778913, 2
Lin. SVM, 200, 0.504000000, 0.154351234, 0.000739098, 3
Lin. SVM, 200, 0.497000000, 0.152409077, 0.000778198, 4
Lin. SVM, 200, 0.487000000, 0.126277924, 0.000737190, 5
Lin. SVM, 200, 0.469000000, 0.143184185, 0.000783920, 6
Lin. SVM, 200, 0.491000000, 0.152328968, 0.000850916, 7
Lin. SVM, 200, 0.496000000, 0.125885248, 0.001075268, 8
Lin. SVM, 200, 0.532000000, 0.148518801, 0.000701904, 9
SVM, 200, 0.494000000, 0.030747175, 0.139329195, 0
SVM, 200, 0.492000000, 0.029729605, 0.141007185, 1
SVM, 200, 0.495000000, 0.030044794, 0.137074947, 2
SVM, 200, 0.494000000, 0.028091192, 0.130252123, 3
SVM, 200, 0.494000000, 0.027872086, 0.130380154, 4
SVM, 200, 0.489000000, 0.028402805, 0.131623030, 5
SVM, 200, 0.492000000, 0.029218912, 0.133327961, 6
SVM, 200, 0.492000000, 0.028954744, 0.133915901, 7
SVM, 200, 0.490000000, 0.028022051, 0.135426044, 8
SVM, 200, 0.490000000, 0.028633118, 0.134449720, 9
kNN, 200, 0.455000000, 0.001872063, 0.068791151, 0
kNN, 200, 0.473000000, 0.001841068, 0.059281826, 1
kNN, 200, 0.500000000, 0.001779795, 0.067396879, 2
kNN, 200, 0.477000000, 0.002262831, 0.067543983, 3
kNN, 200, 0.488000000, 0.002008915, 0.062592983, 4
kNN, 200, 0.460000000, 0.001791954, 0.057979822, 5
kNN, 200, 0.467000000, 0.001868010, 0.073903084, 6
kNN, 200, 0.462000000, 0.002051115, 0.060842991, 7
kNN, 200, 0.495000000, 0.002127886, 0.068872929, 8
kNN, 200, 0.479000000, 0.002031088, 0.071086884, 9
RF, 200, 0.486000000, 0.149617195, 0.021492243, 0
RF, 200, 0.495000000, 0.175373077, 0.027422905, 1
RF, 200, 0.485000000, 0.147071123, 0.021022797, 2
RF, 200, 0.508000000, 0.176015139, 0.033561945, 3
RF, 200, 0.524000000, 0.175756693, 0.020146370, 4
RF, 200, 0.484000000, 0.150467873, 0.024090052, 5
RF, 200, 0.492000000, 0.146490812, 0.018769741, 6
RF, 200, 0.493000000, 0.147264004, 0.018745184, 7
RF, 200, 0.491000000, 0.146018744, 0.018709183, 8
RF, 200, 0.473000000, 0.148591042, 0.019227982, 9
MLP, 200, 0.513000000, 1.282590866, 0.002993107, 0
MLP, 200, 0.506000000, 1.334985971, 0.003315926, 1
MLP, 200, 0.510000000, 1.668210983, 0.003812075, 2
MLP, 200, 0.484000000, 1.501148224, 0.003688335, 3
MLP, 200, 0.516000000, 1.161862850, 0.003258944, 4
MLP, 200, 0.502000000, 1.536489248, 0.003445864, 5
MLP, 200, 0.499000000, 1.123979807, 0.003248215, 6
MLP, 200, 0.539000000, 0.901823997, 0.003163338, 7
MLP, 200, 0.482000000, 1.071096659, 0.003269196, 8
MLP, 200, 0.504000000, 1.303982973, 0.003097057, 9
S-RerF, 200, 0.461000000, 0.207302094, 0.020192862, 0
S-RerF, 200, 0.480000000, 0.197592974, 0.020210981, 1
S-RerF, 200, 0.505000000, 0.207476854, 0.065963745, 2
S-RerF, 200, 0.483000000, 0.222138166, 0.020306826, 3
S-RerF, 200, 0.513000000, 0.205885887, 0.055492878, 4
S-RerF, 200, 0.480000000, 0.187155962, 0.038661957, 5
S-RerF, 200, 0.521000000, 0.240658998, 0.027900934, 6
S-RerF, 200, 0.518000000, 0.224085093, 0.027193069, 7
S-RerF, 200, 0.470000000, 0.198994875, 0.032621145, 8
S-RerF, 200, 0.485000000, 0.202371120, 0.040058851, 9
MT-MORF, 200, 0.489000000, 0.219938993, 0.017854929, 0
MT-MORF, 200, 0.447000000, 0.227909088, 0.042106152, 1
MT-MORF, 200, 0.435000000, 0.228012085, 0.050945044, 2
MT-MORF, 200, 0.437000000, 0.242586136, 0.026164055, 3
MT-MORF, 200, 0.453000000, 0.216596127, 0.030380726, 4
MT-MORF, 200, 0.439000000, 0.223130941, 0.050393105, 5
MT-MORF, 200, 0.473000000, 0.222790003, 0.028731823, 6
MT-MORF, 200, 0.461000000, 0.205832958, 0.036128998, 7
MT-MORF, 200, 0.484000000, 0.212849140, 0.047830105, 8
MT-MORF, 200, 0.437000000, 0.217568159, 0.029801846, 9
Log. Reg, 400, 0.490000000, 0.025885820, 0.000765800, 0
Log. Reg, 400, 0.506000000, 0.029030800, 0.000745058, 1
Log. Reg, 400, 0.512000000, 0.033983946, 0.000924349, 2
Log. Reg, 400, 0.488000000, 0.049601078, 0.000922203, 3
Log. Reg, 400, 0.547000000, 0.034366846, 0.000772715, 4
Log. Reg, 400, 0.480000000, 0.038239956, 0.000777960, 5
Log. Reg, 400, 0.494000000, 0.051098108, 0.000890970, 6
Log. Reg, 400, 0.524000000, 0.031334877, 0.000746965, 7
Log. Reg, 400, 0.495000000, 0.030891895, 0.000995874, 8
Log. Reg, 400, 0.516000000, 0.035674095, 0.000948906, 9
Lin. SVM, 400, 0.490000000, 0.485232115, 0.000753164, 0
Lin. SVM, 400, 0.513000000, 0.462062120, 0.000796080, 1
Lin. SVM, 400, 0.511000000, 0.434548855, 0.001021862, 2
Lin. SVM, 400, 0.491000000, 0.394734144, 0.000774145, 3
Lin. SVM, 400, 0.515000000, 0.427163124, 0.000764132, 4
Lin. SVM, 400, 0.468000000, 0.392003059, 0.000710249, 5
Lin. SVM, 400, 0.499000000, 0.406188011, 0.000781775, 6
Lin. SVM, 400, 0.470000000, 0.391229153, 0.000768900, 7
Lin. SVM, 400, 0.511000000, 0.385538101, 0.000710249, 8
Lin. SVM, 400, 0.480000000, 0.383266926, 0.000747681, 9
SVM, 400, 0.493000000, 0.113466024, 0.270910978, 0
SVM, 400, 0.492000000, 0.113529921, 0.269932985, 1
SVM, 400, 0.473000000, 0.109111786, 0.261811256, 2
SVM, 400, 0.488000000, 0.109654188, 0.268091917, 3
SVM, 400, 0.485000000, 0.112902880, 0.261762142, 4
SVM, 400, 0.498000000, 0.113549232, 0.247369051, 5
SVM, 400, 0.483000000, 0.107297897, 0.246973038, 6
SVM, 400, 0.489000000, 0.101774693, 0.275164843, 7
SVM, 400, 0.485000000, 0.114778996, 0.282426119, 8
SVM, 400, 0.490000000, 0.117538929, 0.256645918, 9
kNN, 400, 0.451000000, 0.004506826, 0.134352207, 0
kNN, 400, 0.478000000, 0.003830910, 0.097352982, 1
kNN, 400, 0.460000000, 0.003816843, 0.079081774, 2
kNN, 400, 0.477000000, 0.003561020, 0.098442078, 3
kNN, 400, 0.480000000, 0.003649950, 0.088290930, 4
kNN, 400, 0.461000000, 0.003572941, 0.080103874, 5
kNN, 400, 0.466000000, 0.003762007, 0.090059996, 6
kNN, 400, 0.494000000, 0.003743172, 0.098051786, 7
kNN, 400, 0.450000000, 0.004765987, 0.083240986, 8
kNN, 400, 0.446000000, 0.003512144, 0.079424143, 9
RF, 400, 0.484000000, 0.161305189, 0.017694950, 0
RF, 400, 0.495000000, 0.197873354, 0.019412041, 1
RF, 400, 0.494000000, 0.190605164, 0.019031763, 2
RF, 400, 0.477000000, 0.194495916, 0.019800901, 3
RF, 400, 0.486000000, 0.174630165, 0.022554874, 4
RF, 400, 0.511000000, 0.171620131, 0.017824650, 5
RF, 400, 0.536000000, 0.172045946, 0.017714262, 6
RF, 400, 0.461000000, 0.170665979, 0.024062157, 7
RF, 400, 0.471000000, 0.170710087, 0.016954184, 8
RF, 400, 0.458000000, 0.159037113, 0.019303322, 9
MLP, 400, 0.531000000, 2.387689114, 0.002714872, 0
MLP, 400, 0.498000000, 2.091526985, 0.002796888, 1
MLP, 400, 0.519000000, 2.470149755, 0.002923965, 2
MLP, 400, 0.484000000, 2.815320730, 0.003489017, 3
MLP, 400, 0.511000000, 2.352794886, 0.002760172, 4
MLP, 400, 0.507000000, 2.264060736, 0.002846003, 5
MLP, 400, 0.496000000, 2.290282011, 0.002643108, 6
MLP, 400, 0.503000000, 2.156931877, 0.002866983, 7
MLP, 400, 0.479000000, 2.730839014, 0.002845049, 8
MLP, 400, 0.495000000, 2.296801090, 0.003257990, 9
S-RerF, 400, 0.479000000, 0.466890097, 0.018972874, 0
S-RerF, 400, 0.495000000, 0.470324039, 0.010643959, 1
S-RerF, 400, 0.488000000, 0.462028980, 0.010787010, 2
S-RerF, 400, 0.479000000, 0.462580919, 0.009786129, 3
S-RerF, 400, 0.437000000, 0.463211060, 0.009775162, 4
S-RerF, 400, 0.460000000, 0.452420235, 0.009448051, 5
S-RerF, 400, 0.494000000, 0.461441040, 0.012103319, 6
S-RerF, 400, 0.482000000, 0.466808081, 0.010499954, 7
S-RerF, 400, 0.464000000, 0.484095097, 0.010519028, 8
S-RerF, 400, 0.506000000, 0.454446077, 0.009881735, 9
MT-MORF, 400, 0.447000000, 0.464772940, 0.010740042, 0
MT-MORF, 400, 0.428000000, 0.456250906, 0.010378838, 1
MT-MORF, 400, 0.405000000, 0.518875122, 0.014256001, 2
MT-MORF, 400, 0.424000000, 0.507546902, 0.011723042, 3
MT-MORF, 400, 0.413000000, 0.505630970, 0.025359869, 4
MT-MORF, 400, 0.399000000, 0.581952095, 0.062701941, 5
MT-MORF, 400, 0.430000000, 0.526658773, 0.091305017, 6
MT-MORF, 400, 0.437000000, 0.520793200, 0.052957058, 7
MT-MORF, 400, 0.454000000, 0.495587111, 0.011571884, 8
MT-MORF, 400, 0.434000000, 0.463448763, 0.021256924, 9
Log. Reg, 1000, 0.507000000, 0.368164062, 0.000963688, 0
Log. Reg, 1000, 0.505000000, 0.405643940, 0.001132011, 1
Log. Reg, 1000, 0.481000000, 0.312679768, 0.000818014, 2
Log. Reg, 1000, 0.507000000, 0.339231968, 0.000748873, 3
Log. Reg, 1000, 0.510000000, 0.356357336, 0.000751972, 4
Log. Reg, 1000, 0.519000000, 0.353888035, 0.000835896, 5
Log. Reg, 1000, 0.477000000, 0.253252029, 0.000763893, 6
Log. Reg, 1000, 0.492000000, 0.332008839, 0.001020193, 7
Log. Reg, 1000, 0.491000000, 0.329406977, 0.000725031, 8
Log. Reg, 1000, 0.500000000, 0.370661736, 0.000972986, 9
Lin. SVM, 1000, 0.484000000, 0.964908123, 0.000799894, 0
Lin. SVM, 1000, 0.516000000, 1.359095097, 0.000779152, 1
Lin. SVM, 1000, 0.486000000, 0.968647957, 0.000903130, 2
Lin. SVM, 1000, 0.499000000, 0.967428923, 0.000705004, 3
Lin. SVM, 1000, 0.469000000, 1.369147778, 0.000794172, 4
Lin. SVM, 1000, 0.511000000, 1.114250183, 0.001069784, 5
Lin. SVM, 1000, 0.481000000, 1.204936028, 0.000689983, 6
Lin. SVM, 1000, 0.519000000, 1.110481262, 0.000823021, 7
Lin. SVM, 1000, 0.464000000, 1.096283913, 0.000813961, 8
Lin. SVM, 1000, 0.515000000, 0.970190763, 0.000693083, 9
SVM, 1000, 0.473000000, 0.676426172, 0.717117071, 0
SVM, 1000, 0.496000000, 0.697345018, 0.671550989, 1
SVM, 1000, 0.494000000, 0.950129032, 0.756033182, 2
SVM, 1000, 0.461000000, 0.764762163, 0.680000782, 3
SVM, 1000, 0.445000000, 0.763644934, 0.745984077, 4
SVM, 1000, 0.480000000, 0.740810156, 0.658118963, 5
SVM, 1000, 0.480000000, 0.703080177, 0.665331125, 6
SVM, 1000, 0.481000000, 0.725006104, 0.721219778, 7
SVM, 1000, 0.465000000, 0.757923841, 0.732247114, 8
SVM, 1000, 0.471000000, 0.727505207, 0.739447832, 9
kNN, 1000, 0.461000000, 0.012990236, 0.196809292, 0
kNN, 1000, 0.469000000, 0.020015955, 0.273955107, 1
kNN, 1000, 0.471000000, 0.018486023, 0.243330002, 2
kNN, 1000, 0.466000000, 0.018748999, 0.265945911, 3
kNN, 1000, 0.456000000, 0.012899160, 0.229805946, 4
kNN, 1000, 0.447000000, 0.012625933, 0.195053816, 5
kNN, 1000, 0.464000000, 0.012471199, 0.191698074, 6
kNN, 1000, 0.464000000, 0.012706041, 0.190369129, 7
kNN, 1000, 0.447000000, 0.018449783, 0.220813990, 8
kNN, 1000, 0.472000000, 0.013926029, 0.200645685, 9
RF, 1000, 0.465000000, 0.338099957, 0.019267082, 0
RF, 1000, 0.512000000, 0.317579031, 0.020642042, 1
RF, 1000, 0.470000000, 0.301596880, 0.023377895, 2
RF, 1000, 0.495000000, 0.297230005, 0.021780968, 3
RF, 1000, 0.510000000, 0.302937031, 0.019887924, 4
RF, 1000, 0.455000000, 0.309407949, 0.020334005, 5
RF, 1000, 0.525000000, 0.305497169, 0.019302130, 6
RF, 1000, 0.477000000, 0.301677942, 0.019097805, 7
RF, 1000, 0.485000000, 0.307087898, 0.018267870, 8
RF, 1000, 0.502000000, 0.436065912, 0.022763014, 9
MLP, 1000, 0.499000000, 7.583828926, 0.002749205, 0
MLP, 1000, 0.502000000, 0.883841038, 0.002929211, 1
MLP, 1000, 0.515000000, 6.241996050, 0.003255129, 2
MLP, 1000, 0.509000000, 2.069977045, 0.002743006, 3
MLP, 1000, 0.490000000, 6.397401094, 0.002802849, 4
MLP, 1000, 0.480000000, 5.767088175, 0.002744675, 5
MLP, 1000, 0.486000000, 8.822941065, 0.003524065, 6
MLP, 1000, 0.459000000, 9.102820873, 0.002696991, 7
MLP, 1000, 0.505000000, 3.299239874, 0.003963709, 8
MLP, 1000, 0.529000000, 2.360788822, 0.003427029, 9
S-RerF, 1000, 0.456000000, 1.810748816, 0.021946192, 0
S-RerF, 1000, 0.436000000, 1.859633923, 0.012864113, 1
S-RerF, 1000, 0.440000000, 1.704238892, 0.017030001, 2
S-RerF, 1000, 0.437000000, 1.640762806, 0.017109871, 3
S-RerF, 1000, 0.487000000, 1.808423281, 0.018257141, 4
S-RerF, 1000, 0.459000000, 1.734785080, 0.032018185, 5
S-RerF, 1000, 0.484000000, 1.923696756, 0.019520044, 6
S-RerF, 1000, 0.445000000, 1.695457935, 0.020289898, 7
S-RerF, 1000, 0.410000000, 1.781235933, 0.016752243, 8
S-RerF, 1000, 0.484000000, 1.737964153, 0.022826910, 9
MT-MORF, 1000, 0.370000000, 1.776306868, 0.017575979, 0
MT-MORF, 1000, 0.390000000, 1.833581209, 0.021103859, 1
MT-MORF, 1000, 0.390000000, 1.769484997, 0.027447224, 2
MT-MORF, 1000, 0.382000000, 1.829397917, 0.018255234, 3
MT-MORF, 1000, 0.410000000, 2.076278925, 0.075744867, 4
MT-MORF, 1000, 0.383000000, 1.986808777, 0.019637823, 5
MT-MORF, 1000, 0.400000000, 1.687898159, 0.021410704, 6
MT-MORF, 1000, 0.371000000, 2.024062872, 0.218378782, 7
MT-MORF, 1000, 0.390000000, 1.973551035, 0.026116133, 8
MT-MORF, 1000, 0.393000000, 2.390643120, 0.056990147, 9
