classifier,n,Lhat,trainTime,testTime,iterate
MT-MORF, 50, 0.501000000, 0.024192095, 0.008851051, 7
MT-MORF, 50, 0.485000000, 0.033366919, 0.009670258, 8
MT-MORF, 50, 0.498000000, 0.029870033, 0.013597250, 9
Log. Reg, 100, 0.514000000, 0.006285191, 0.000879049, 0
Log. Reg, 100, 0.484000000, 0.005354166, 0.000931978, 1
Log. Reg, 100, 0.488000000, 0.005465746, 0.000702858, 2
Log. Reg, 100, 0.513000000, 0.004976034, 0.000656843, 3
Log. Reg, 100, 0.513000000, 0.005527020, 0.000832081, 4
Log. Reg, 100, 0.503000000, 0.004807234, 0.000724077, 5
Log. Reg, 100, 0.515000000, 0.005904675, 0.000791073, 6
Log. Reg, 100, 0.505000000, 0.005817175, 0.000686169, 7
Log. Reg, 100, 0.504000000, 0.005200863, 0.000824213, 8
Log. Reg, 100, 0.481000000, 0.005131721, 0.000694036, 9
Lin. SVM, 100, 0.460000000, 0.108103037, 0.000950098, 0
Lin. SVM, 100, 0.492000000, 0.111090899, 0.000840902, 1
Lin. SVM, 100, 0.493000000, 0.111042023, 0.000853777, 2
Lin. SVM, 100, 0.523000000, 0.116719961, 0.001028061, 3
Lin. SVM, 100, 0.500000000, 0.109873056, 0.000784874, 4
Lin. SVM, 100, 0.506000000, 0.108450890, 0.001071930, 5
Lin. SVM, 100, 0.527000000, 0.109667778, 0.000761986, 6
Lin. SVM, 100, 0.494000000, 0.111512184, 0.000717163, 7
Lin. SVM, 100, 0.513000000, 0.110941887, 0.000767946, 8
Lin. SVM, 100, 0.474000000, 0.108162165, 0.000715017, 9
SVM, 100, 0.493000000, 0.008506298, 0.067852020, 0
SVM, 100, 0.492000000, 0.007974148, 0.068386793, 1
SVM, 100, 0.491000000, 0.007910252, 0.070008993, 2
SVM, 100, 0.490000000, 0.007786989, 0.068762302, 3
SVM, 100, 0.492000000, 0.007757187, 0.068023205, 4
SVM, 100, 0.496000000, 0.007380009, 0.068108797, 5
SVM, 100, 0.493000000, 0.008130074, 0.068937063, 6
SVM, 100, 0.494000000, 0.007829905, 0.068849802, 7
SVM, 100, 0.495000000, 0.008137941, 0.069226027, 8
SVM, 100, 0.492000000, 0.008507967, 0.069453239, 9
kNN, 100, 0.502000000, 0.001148939, 0.044185877, 0
kNN, 100, 0.480000000, 0.001049757, 0.045493126, 1
kNN, 100, 0.494000000, 0.001152039, 0.040562868, 2
kNN, 100, 0.507000000, 0.001101255, 0.044221878, 3
kNN, 100, 0.488000000, 0.001264334, 0.044443846, 4
kNN, 100, 0.479000000, 0.001447916, 0.051995993, 5
kNN, 100, 0.477000000, 0.001091957, 0.053468943, 6
kNN, 100, 0.481000000, 0.001049995, 0.055463076, 7
kNN, 100, 0.511000000, 0.001188755, 0.045173883, 8
kNN, 100, 0.497000000, 0.001146078, 0.040045738, 9
RF, 100, 0.479000000, 0.140737057, 0.020459175, 0
RF, 100, 0.513000000, 0.145104170, 0.021155834, 1
RF, 100, 0.467000000, 0.134868145, 0.018405914, 2
RF, 100, 0.519000000, 0.132896900, 0.019207001, 3
RF, 100, 0.494000000, 0.137764692, 0.021176100, 4
RF, 100, 0.475000000, 0.134214878, 0.018300056, 5
RF, 100, 0.486000000, 0.142754793, 0.020054102, 6
RF, 100, 0.472000000, 0.150609016, 0.017843008, 7
RF, 100, 0.514000000, 0.132281780, 0.019125938, 8
RF, 100, 0.499000000, 0.133213043, 0.018290043, 9
MLP, 100, 0.512000000, 0.544284821, 0.004829168, 0
MLP, 100, 0.465000000, 0.602053881, 0.005338192, 1
MLP, 100, 0.508000000, 0.543378830, 0.003234863, 2
MLP, 100, 0.512000000, 0.489813089, 0.003011942, 3
MLP, 100, 0.500000000, 0.545453787, 0.003011942, 4
MLP, 100, 0.463000000, 0.654931307, 0.002738237, 5
MLP, 100, 0.490000000, 0.577906847, 0.002737045, 6
MLP, 100, 0.486000000, 0.690964222, 0.002749205, 7
MLP, 100, 0.482000000, 0.567801237, 0.002963305, 8
MLP, 100, 0.487000000, 0.727598190, 0.003381014, 9
S-RerF, 100, 0.504000000, 0.093477964, 0.058444977, 0
S-RerF, 100, 0.490000000, 0.062969685, 0.007859945, 1
S-RerF, 100, 0.479000000, 0.062739134, 0.007796049, 2
S-RerF, 100, 0.478000000, 0.060241938, 0.012401819, 3
S-RerF, 100, 0.509000000, 0.066296101, 0.006111145, 4
S-RerF, 100, 0.496000000, 0.072802782, 0.007936001, 5
S-RerF, 100, 0.485000000, 0.062007904, 0.007838964, 6
S-RerF, 100, 0.494000000, 0.075448990, 0.008365154, 7
S-RerF, 100, 0.465000000, 0.060365915, 0.007171869, 8
S-RerF, 100, 0.502000000, 0.062988043, 0.007914305, 9
MT-MORF, 100, 0.505000000, 0.065152884, 0.008552313, 0
MT-MORF, 100, 0.477000000, 0.068407059, 0.006793976, 1
MT-MORF, 100, 0.476000000, 0.065582991, 0.008064985, 2
MT-MORF, 100, 0.468000000, 0.077950954, 0.007961035, 3
MT-MORF, 100, 0.518000000, 0.064734936, 0.006380081, 4
MT-MORF, 100, 0.523000000, 0.064821005, 0.017943144, 5
MT-MORF, 100, 0.481000000, 0.065740108, 0.007659197, 6
MT-MORF, 100, 0.480000000, 0.071529388, 0.008100033, 7
MT-MORF, 100, 0.507000000, 0.067121029, 0.008605957, 8
MT-MORF, 100, 0.499000000, 0.081430197, 0.034048080, 9
Log. Reg, 200, 0.498000000, 0.016052961, 0.001704931, 0
Log. Reg, 200, 0.496000000, 0.012237072, 0.000949860, 1
Log. Reg, 200, 0.504000000, 0.012759924, 0.000711918, 2
Log. Reg, 200, 0.484000000, 0.012292862, 0.000789165, 3
Log. Reg, 200, 0.521000000, 0.011194706, 0.000699043, 4
Log. Reg, 200, 0.517000000, 0.012099743, 0.001063824, 5
Log. Reg, 200, 0.501000000, 0.012860060, 0.000919819, 6
Log. Reg, 200, 0.474000000, 0.013870955, 0.000683069, 7
Log. Reg, 200, 0.474000000, 0.013595819, 0.000746965, 8
Log. Reg, 200, 0.490000000, 0.013555765, 0.000750065, 9
Lin. SVM, 200, 0.477000000, 0.275940180, 0.000911951, 0
Lin. SVM, 200, 0.514000000, 0.217228174, 0.000822067, 1
Lin. SVM, 200, 0.503000000, 0.192423820, 0.000762939, 2
Lin. SVM, 200, 0.503000000, 0.208183050, 0.000809908, 3
Lin. SVM, 200, 0.475000000, 0.205583096, 0.000845194, 4
Lin. SVM, 200, 0.467000000, 0.224643707, 0.001174927, 5
Lin. SVM, 200, 0.516000000, 0.202394009, 0.000790119, 6
Lin. SVM, 200, 0.477000000, 0.205070972, 0.000715017, 7
Lin. SVM, 200, 0.493000000, 0.206433058, 0.000720024, 8
Lin. SVM, 200, 0.478000000, 0.203885794, 0.000741005, 9
SVM, 200, 0.515000000, 0.029798746, 0.135253906, 0
SVM, 200, 0.495000000, 0.030532837, 0.135021925, 1
SVM, 200, 0.501000000, 0.028970957, 0.134326935, 2
SVM, 200, 0.483000000, 0.029207706, 0.137377977, 3
SVM, 200, 0.492000000, 0.029267073, 0.135776043, 4
SVM, 200, 0.498000000, 0.029761076, 0.135433912, 5
SVM, 200, 0.492000000, 0.030066967, 0.136819124, 6
SVM, 200, 0.487000000, 0.029963017, 0.139365911, 7
SVM, 200, 0.493000000, 0.029433012, 0.137713194, 8
SVM, 200, 0.496000000, 0.028878212, 0.135053635, 9
kNN, 200, 0.506000000, 0.001787186, 0.062250853, 0
kNN, 200, 0.495000000, 0.001760006, 0.061675072, 1
kNN, 200, 0.493000000, 0.002282381, 0.061070204, 2
kNN, 200, 0.494000000, 0.001935005, 0.071781874, 3
kNN, 200, 0.510000000, 0.002169132, 0.064950943, 4
kNN, 200, 0.517000000, 0.002723694, 0.075440168, 5
kNN, 200, 0.494000000, 0.001993895, 0.065413713, 6
kNN, 200, 0.481000000, 0.002345324, 0.059710264, 7
kNN, 200, 0.499000000, 0.001817703, 0.059127092, 8
kNN, 200, 0.503000000, 0.002061844, 0.057147980, 9
RF, 200, 0.483000000, 0.151700974, 0.160530090, 0
RF, 200, 0.505000000, 0.155873060, 0.022734165, 1
RF, 200, 0.505000000, 0.151731014, 0.024426937, 2
RF, 200, 0.502000000, 0.157069206, 0.018442154, 3
RF, 200, 0.482000000, 0.155791044, 0.021664143, 4
RF, 200, 0.492000000, 0.147414207, 0.019726038, 5
RF, 200, 0.488000000, 0.145545244, 0.022469044, 6
RF, 200, 0.498000000, 0.142173052, 0.017860174, 7
RF, 200, 0.517000000, 0.150138855, 0.019846916, 8
RF, 200, 0.491000000, 0.147135973, 0.018897057, 9
MLP, 200, 0.468000000, 0.049548864, 0.002752066, 0
MLP, 200, 0.499000000, 0.049380779, 0.002490044, 1
MLP, 200, 0.485000000, 1.363292217, 0.002489805, 2
MLP, 200, 0.494000000, 1.066584826, 0.002738953, 3
MLP, 200, 0.479000000, 0.047122955, 0.003670931, 4
MLP, 200, 0.484000000, 1.622920036, 0.007208824, 5
MLP, 200, 0.502000000, 1.839055300, 0.003005266, 6
MLP, 200, 0.501000000, 1.371364117, 0.002944946, 7
MLP, 200, 0.491000000, 1.163091898, 0.002451897, 8
MLP, 200, 0.509000000, 1.114884853, 0.002578974, 9
S-RerF, 200, 0.488000000, 0.161689997, 0.008682966, 0
S-RerF, 200, 0.491000000, 0.157598019, 0.019134045, 1
S-RerF, 200, 0.511000000, 0.185318947, 0.011960030, 2
S-RerF, 200, 0.499000000, 0.174364090, 0.008111954, 3
S-RerF, 200, 0.524000000, 0.178254843, 0.065659046, 4
S-RerF, 200, 0.497000000, 0.238437176, 0.023933172, 5
S-RerF, 200, 0.517000000, 0.191393852, 0.012836933, 6
S-RerF, 200, 0.483000000, 0.225652933, 0.061288834, 7
S-RerF, 200, 0.486000000, 0.273062944, 0.020199776, 8
S-RerF, 200, 0.501000000, 0.177319050, 0.013161182, 9
MT-MORF, 200, 0.503000000, 0.218999147, 0.020327806, 0
MT-MORF, 200, 0.495000000, 0.190883160, 0.012706995, 1
MT-MORF, 200, 0.513000000, 0.273006678, 0.132141113, 2
MT-MORF, 200, 0.473000000, 0.236995935, 0.039194822, 3
MT-MORF, 200, 0.501000000, 0.224307299, 0.012749672, 4
MT-MORF, 200, 0.480000000, 0.222166061, 0.022423267, 5
MT-MORF, 200, 0.487000000, 0.227818012, 0.032937050, 6
MT-MORF, 200, 0.523000000, 0.233364105, 0.042443037, 7
MT-MORF, 200, 0.490000000, 0.216932774, 0.012367010, 8
MT-MORF, 200, 0.487000000, 0.220166922, 0.014377117, 9
Log. Reg, 400, 0.521000000, 0.056327105, 0.000761271, 0
Log. Reg, 400, 0.489000000, 0.040263891, 0.000741959, 1
Log. Reg, 400, 0.495000000, 0.033824921, 0.000705957, 2
Log. Reg, 400, 0.509000000, 0.045718908, 0.000727892, 3
Log. Reg, 400, 0.500000000, 0.044682026, 0.000708818, 4
Log. Reg, 400, 0.488000000, 0.063209772, 0.002764940, 5
Log. Reg, 400, 0.482000000, 0.031629801, 0.000720024, 6
Log. Reg, 400, 0.504000000, 0.037610054, 0.000715017, 7
Log. Reg, 400, 0.493000000, 0.037981033, 0.000720263, 8
Log. Reg, 400, 0.506000000, 0.052248001, 0.000905037, 9
Lin. SVM, 400, 0.508000000, 0.413438320, 0.000710249, 0
Lin. SVM, 400, 0.514000000, 0.381376028, 0.000803232, 1
Lin. SVM, 400, 0.503000000, 0.348947048, 0.000711918, 2
Lin. SVM, 400, 0.481000000, 0.377789021, 0.000743151, 3
Lin. SVM, 400, 0.509000000, 0.355335951, 0.000690937, 4
Lin. SVM, 400, 0.518000000, 0.345329046, 0.000695229, 5
Lin. SVM, 400, 0.509000000, 0.371951103, 0.000840902, 6
Lin. SVM, 400, 0.497000000, 0.358376980, 0.000743866, 7
Lin. SVM, 400, 0.494000000, 0.353796244, 0.000731230, 8
Lin. SVM, 400, 0.531000000, 0.358562231, 0.000694752, 9
SVM, 400, 0.492000000, 0.122725010, 0.244240999, 0
SVM, 400, 0.483000000, 0.105705976, 0.244431973, 1
SVM, 400, 0.467000000, 0.102728367, 0.245146990, 2
SVM, 400, 0.497000000, 0.117980003, 0.252737761, 3
SVM, 400, 0.493000000, 0.103085756, 0.247385263, 4
SVM, 400, 0.511000000, 0.113524914, 0.267287731, 5
SVM, 400, 0.477000000, 0.102802038, 0.243894100, 6
SVM, 400, 0.512000000, 0.100130081, 0.247755051, 7
SVM, 400, 0.518000000, 0.101225853, 0.240274191, 8
SVM, 400, 0.493000000, 0.117217064, 0.272391081, 9
kNN, 400, 0.492000000, 0.003993034, 0.091075897, 0
kNN, 400, 0.480000000, 0.003660917, 0.094238043, 1
kNN, 400, 0.489000000, 0.003618002, 0.106244326, 2
kNN, 400, 0.478000000, 0.004019976, 0.094391108, 3
kNN, 400, 0.506000000, 0.003873825, 0.085973024, 4
kNN, 400, 0.488000000, 0.003647804, 0.093604803, 5
kNN, 400, 0.490000000, 0.003524065, 0.089561939, 6
kNN, 400, 0.488000000, 0.003617048, 0.088258982, 7
kNN, 400, 0.507000000, 0.004919052, 0.095042944, 8
kNN, 400, 0.508000000, 0.004091740, 0.100647211, 9
RF, 400, 0.513000000, 0.191097021, 0.019021034, 0
RF, 400, 0.499000000, 0.166306973, 0.018078327, 1
RF, 400, 0.482000000, 0.170197964, 0.017444134, 2
RF, 400, 0.474000000, 0.273131132, 0.029896975, 3
RF, 400, 0.474000000, 0.230269909, 0.026816845, 4
RF, 400, 0.506000000, 0.166653872, 0.018707037, 5
RF, 400, 0.507000000, 0.167688847, 0.018213987, 6
RF, 400, 0.474000000, 0.164146900, 0.016921043, 7
RF, 400, 0.483000000, 0.169554949, 0.019920826, 8
RF, 400, 0.491000000, 0.160459757, 0.017533302, 9
MLP, 400, 0.493000000, 1.610169172, 0.003079176, 0
MLP, 400, 0.488000000, 1.600429058, 0.002382040, 1
MLP, 400, 0.531000000, 2.576496840, 0.002403975, 2
MLP, 400, 0.499000000, 3.723922014, 0.002497196, 3
MLP, 400, 0.486000000, 4.051353931, 0.002381086, 4
MLP, 400, 0.497000000, 1.095365047, 0.002383709, 5
MLP, 400, 0.484000000, 2.884824038, 0.002362251, 6
MLP, 400, 0.501000000, 2.806340933, 0.002477884, 7
MLP, 400, 0.501000000, 1.085381746, 0.002408981, 8
MLP, 400, 0.495000000, 2.435201883, 0.002413988, 9
S-RerF, 400, 0.497000000, 0.403477907, 0.009313822, 0
S-RerF, 400, 0.508000000, 0.413328171, 0.008861065, 1
S-RerF, 400, 0.483000000, 0.436513186, 0.013955832, 2
S-RerF, 400, 0.507000000, 0.503327847, 0.051091909, 3
S-RerF, 400, 0.502000000, 0.479993105, 0.016618252, 4
S-RerF, 400, 0.501000000, 0.432243109, 0.008877754, 5
S-RerF, 400, 0.495000000, 0.423009157, 0.009223938, 6
S-RerF, 400, 0.493000000, 0.447816133, 0.010579824, 7
S-RerF, 400, 0.514000000, 0.415250063, 0.008903980, 8
S-RerF, 400, 0.504000000, 0.398773193, 0.009124994, 9
MT-MORF, 400, 0.498000000, 0.521169901, 0.065901995, 0
MT-MORF, 400, 0.499000000, 0.528205156, 0.008958101, 1
MT-MORF, 400, 0.515000000, 0.532140970, 0.012900829, 2
MT-MORF, 400, 0.464000000, 0.451034069, 0.009774923, 3
MT-MORF, 400, 0.476000000, 0.436989784, 0.012525797, 4
MT-MORF, 400, 0.484000000, 0.479356289, 0.011440754, 5
MT-MORF, 400, 0.488000000, 0.448400974, 0.014479160, 6
MT-MORF, 400, 0.498000000, 0.479149103, 0.012119055, 7
MT-MORF, 400, 0.483000000, 0.506956100, 0.016698837, 8
MT-MORF, 400, 0.479000000, 0.467577219, 0.010634899, 9
Log. Reg, 1000, 0.498000000, 0.286375761, 0.001252174, 0
Log. Reg, 1000, 0.505000000, 0.308017731, 0.001073122, 1
Log. Reg, 1000, 0.496000000, 0.283015013, 0.000724077, 2
Log. Reg, 1000, 0.506000000, 0.349148989, 0.000982046, 3
Log. Reg, 1000, 0.507000000, 0.323405027, 0.000932932, 4
Log. Reg, 1000, 0.498000000, 0.261073112, 0.000761986, 5
Log. Reg, 1000, 0.510000000, 0.245626926, 0.000767946, 6
Log. Reg, 1000, 0.482000000, 0.296309948, 0.000973940, 7
Log. Reg, 1000, 0.475000000, 0.318868160, 0.000735044, 8
Log. Reg, 1000, 0.490000000, 0.297295094, 0.000805140, 9
Lin. SVM, 1000, 0.498000000, 1.280921698, 0.000701904, 0
Lin. SVM, 1000, 0.483000000, 1.325181246, 0.000707865, 1
Lin. SVM, 1000, 0.519000000, 1.374060154, 0.001157761, 2
Lin. SVM, 1000, 0.486000000, 1.444741011, 0.000842094, 3
Lin. SVM, 1000, 0.491000000, 1.363286018, 0.000716686, 4
Lin. SVM, 1000, 0.509000000, 1.547711134, 0.000698090, 5
Lin. SVM, 1000, 0.484000000, 1.341859102, 0.000750065, 6
Lin. SVM, 1000, 0.497000000, 1.389586926, 0.000699759, 7
Lin. SVM, 1000, 0.508000000, 1.241316080, 0.000818968, 8
Lin. SVM, 1000, 0.512000000, 1.279859066, 0.000708103, 9
SVM, 1000, 0.510000000, 0.709927320, 0.697167873, 0
SVM, 1000, 0.514000000, 0.715003252, 0.690890074, 1
SVM, 1000, 0.491000000, 0.709692001, 0.692535639, 2
SVM, 1000, 0.505000000, 0.718492746, 0.690922022, 3
SVM, 1000, 0.532000000, 0.726372004, 0.688112974, 4
SVM, 1000, 0.513000000, 0.702936649, 0.689236879, 5
SVM, 1000, 0.513000000, 0.714322090, 0.684758186, 6
SVM, 1000, 0.488000000, 0.893607140, 0.714740276, 7
SVM, 1000, 0.508000000, 0.732133865, 0.742345095, 8
SVM, 1000, 0.497000000, 0.727281809, 0.717808962, 9
kNN, 1000, 0.503000000, 0.013484001, 0.201823950, 0
kNN, 1000, 0.476000000, 0.013067007, 0.212095022, 1
kNN, 1000, 0.479000000, 0.013787985, 0.211062908, 2
kNN, 1000, 0.519000000, 0.013166904, 0.206493855, 3
kNN, 1000, 0.478000000, 0.014727831, 0.199357748, 4
kNN, 1000, 0.485000000, 0.015135050, 0.218296051, 5
kNN, 1000, 0.489000000, 0.014974117, 0.215906858, 6
kNN, 1000, 0.481000000, 0.013896942, 0.209506035, 7
kNN, 1000, 0.494000000, 0.015320063, 0.220340014, 8
kNN, 1000, 0.513000000, 0.012945890, 0.212726116, 9
RF, 1000, 0.527000000, 0.304764986, 0.019541025, 0
RF, 1000, 0.495000000, 0.306077003, 0.019959211, 1
RF, 1000, 0.509000000, 0.320477962, 0.021787882, 2
RF, 1000, 0.482000000, 0.327699423, 0.020545006, 3
RF, 1000, 0.517000000, 0.316719770, 0.021672964, 4
RF, 1000, 0.494000000, 0.303952217, 0.021217108, 5
RF, 1000, 0.497000000, 0.304106951, 0.021038771, 6
RF, 1000, 0.480000000, 0.324383974, 0.027707815, 7
RF, 1000, 0.499000000, 0.332110167, 0.020245790, 8
RF, 1000, 0.510000000, 0.300154209, 0.022264957, 9
MLP, 1000, 0.484000000, 1.064251900, 0.003714085, 0
MLP, 1000, 0.496000000, 8.984984159, 0.003185034, 1
MLP, 1000, 0.493000000, 1.805158854, 0.003568888, 2
MLP, 1000, 0.488000000, 1.218560934, 0.003538847, 3
MLP, 1000, 0.493000000, 1.375505924, 0.003196955, 4
MLP, 1000, 0.516000000, 2.684870005, 0.003262043, 5
MLP, 1000, 0.477000000, 2.834409952, 0.002577782, 6
MLP, 1000, 0.481000000, 0.991808891, 0.002980947, 7
MLP, 1000, 0.517000000, 1.258515358, 0.007385254, 8
MLP, 1000, 0.491000000, 1.217267990, 0.002648115, 9
S-RerF, 1000, 0.482000000, 1.579995871, 0.012292862, 0
S-RerF, 1000, 0.507000000, 1.960083008, 0.058425188, 1
S-RerF, 1000, 0.500000000, 2.142215967, 0.033842802, 2
S-RerF, 1000, 0.495000000, 1.526011944, 0.016229153, 3
S-RerF, 1000, 0.490000000, 1.442581892, 0.014305115, 4
S-RerF, 1000, 0.505000000, 1.477585793, 0.016078711, 5
S-RerF, 1000, 0.465000000, 1.653656006, 0.073054790, 6
S-RerF, 1000, 0.489000000, 1.591570854, 0.012640953, 7
S-RerF, 1000, 0.480000000, 1.601128817, 0.013524055, 8
S-RerF, 1000, 0.486000000, 1.516127110, 0.012273788, 9
MT-MORF, 1000, 0.481000000, 1.492522955, 0.014020205, 0
MT-MORF, 1000, 0.528000000, 1.542928934, 0.011666059, 1
MT-MORF, 1000, 0.479000000, 1.527446032, 0.013941050, 2
MT-MORF, 1000, 0.498000000, 1.596552134, 0.015068293, 3
MT-MORF, 1000, 0.502000000, 1.483861923, 0.012676001, 4
MT-MORF, 1000, 0.512000000, 1.668560266, 0.028900146, 5
MT-MORF, 1000, 0.485000000, 1.639315367, 0.021296263, 6
MT-MORF, 1000, 0.496000000, 1.741735220, 0.016462088, 7
MT-MORF, 1000, 0.475000000, 1.559941053, 0.013584137, 8
MT-MORF, 1000, 0.505000000, 1.766909838, 0.012789965, 9
