classifier,n,Lhat,trainTime,testTime,iterate
SVM, 100, 0.478000000, 0.007524014, 0.065699100, 4
SVM, 100, 0.480000000, 0.007467031, 0.065823078, 5
SVM, 100, 0.483000000, 0.007646084, 0.067903996, 6
SVM, 100, 0.481000000, 0.007726192, 0.066780806, 7
SVM, 100, 0.479000000, 0.007633924, 0.066063881, 8
SVM, 100, 0.489000000, 0.007451773, 0.066624880, 9
kNN, 100, 0.358000000, 0.001095057, 0.040710926, 0
kNN, 100, 0.363000000, 0.001062870, 0.058264017, 1
kNN, 100, 0.377000000, 0.001109838, 0.042891026, 2
kNN, 100, 0.378000000, 0.001048088, 0.046719074, 3
kNN, 100, 0.363000000, 0.001075983, 0.045670986, 4
kNN, 100, 0.364000000, 0.001150370, 0.043548822, 5
kNN, 100, 0.368000000, 0.001240730, 0.048155308, 6
kNN, 100, 0.356000000, 0.001051188, 0.049864054, 7
kNN, 100, 0.352000000, 0.001051903, 0.045058966, 8
kNN, 100, 0.385000000, 0.001052856, 0.045028210, 9
RF, 100, 0.483000000, 0.228507996, 0.045973063, 0
RF, 100, 0.497000000, 0.218694210, 0.024194002, 1
RF, 100, 0.483000000, 0.175924063, 0.042047977, 2
RF, 100, 0.487000000, 0.146063805, 0.018558979, 3
RF, 100, 0.505000000, 0.147929907, 0.038186073, 4
RF, 100, 0.495000000, 0.140552044, 0.019340992, 5
RF, 100, 0.465000000, 0.183614016, 0.018355846, 6
RF, 100, 0.475000000, 0.146830797, 0.019138098, 7
RF, 100, 0.482000000, 0.126853704, 0.018218994, 8
RF, 100, 0.490000000, 0.130470037, 0.018254042, 9
MLP, 100, 0.486000000, 0.855450869, 0.003973007, 0
MLP, 100, 0.488000000, 0.650065899, 0.003630877, 1
MLP, 100, 0.515000000, 0.560245037, 0.003170013, 2
MLP, 100, 0.505000000, 0.649113178, 0.003258944, 3
MLP, 100, 0.494000000, 0.625095844, 0.005263090, 4
MLP, 100, 0.485000000, 0.514366865, 0.003472805, 5
MLP, 100, 0.491000000, 0.573022842, 0.003926039, 6
MLP, 100, 0.503000000, 0.741388083, 0.003086805, 7
MLP, 100, 0.507000000, 0.793376923, 0.008344173, 8
MLP, 100, 0.472000000, 0.626209021, 0.003820896, 9
S-RerF, 100, 0.450000000, 0.093514919, 0.070621014, 0
S-RerF, 100, 0.483000000, 0.064096928, 0.046190023, 1
S-RerF, 100, 0.451000000, 0.066694975, 0.047298193, 2
S-RerF, 100, 0.461000000, 0.072415352, 0.034566879, 3
S-RerF, 100, 0.456000000, 0.060863972, 0.010398865, 4
S-RerF, 100, 0.467000000, 0.071559191, 0.044356108, 5
S-RerF, 100, 0.455000000, 0.067734003, 0.016247988, 6
S-RerF, 100, 0.452000000, 0.063215017, 0.017376184, 7
S-RerF, 100, 0.484000000, 0.074256897, 0.032131910, 8
S-RerF, 100, 0.467000000, 0.084345818, 0.009693384, 9
MT-MORF, 100, 0.435000000, 0.067099810, 0.011641741, 0
MT-MORF, 100, 0.428000000, 0.067684889, 0.006528139, 1
MT-MORF, 100, 0.431000000, 0.083616018, 0.062740088, 2
MT-MORF, 100, 0.422000000, 0.086163282, 0.043373108, 3
MT-MORF, 100, 0.427000000, 0.068490028, 0.024420023, 4
MT-MORF, 100, 0.430000000, 0.069787979, 0.026164055, 5
MT-MORF, 100, 0.444000000, 0.113057137, 0.071109295, 6
MT-MORF, 100, 0.411000000, 0.088442802, 0.014580011, 7
MT-MORF, 100, 0.417000000, 0.071896076, 0.011687279, 8
MT-MORF, 100, 0.426000000, 0.066545010, 0.020547867, 9
Log. Reg, 200, 0.462000000, 0.025891066, 0.000900030, 0
Log. Reg, 200, 0.494000000, 0.019138098, 0.002072096, 1
Log. Reg, 200, 0.494000000, 0.013319969, 0.000735044, 2
Log. Reg, 200, 0.493000000, 0.016705036, 0.000811100, 3
Log. Reg, 200, 0.508000000, 0.013329983, 0.000752211, 4
Log. Reg, 200, 0.480000000, 0.011866808, 0.000789165, 5
Log. Reg, 200, 0.508000000, 0.013166189, 0.000777006, 6
Log. Reg, 200, 0.487000000, 0.013541698, 0.000844955, 7
Log. Reg, 200, 0.487000000, 0.016149044, 0.000797987, 8
Log. Reg, 200, 0.522000000, 0.012017965, 0.000717163, 9
Lin. SVM, 200, 0.497000000, 0.185538054, 0.000724077, 0
Lin. SVM, 200, 0.521000000, 0.193421841, 0.000710011, 1
Lin. SVM, 200, 0.517000000, 0.193349838, 0.000735044, 2
Lin. SVM, 200, 0.490000000, 0.187066078, 0.000713110, 3
Lin. SVM, 200, 0.512000000, 0.194559097, 0.000711203, 4
Lin. SVM, 200, 0.514000000, 0.193608999, 0.000798941, 5
Lin. SVM, 200, 0.501000000, 0.198937178, 0.000798225, 6
Lin. SVM, 200, 0.494000000, 0.185439825, 0.000856161, 7
Lin. SVM, 200, 0.497000000, 0.191082954, 0.000709772, 8
Lin. SVM, 200, 0.509000000, 0.201046228, 0.000733137, 9
SVM, 200, 0.463000000, 0.027070045, 0.126874208, 0
SVM, 200, 0.449000000, 0.028828144, 0.133750916, 1
SVM, 200, 0.465000000, 0.028455019, 0.134470940, 2
SVM, 200, 0.451000000, 0.027091980, 0.125075817, 3
SVM, 200, 0.451000000, 0.028441906, 0.132067204, 4
SVM, 200, 0.463000000, 0.029039145, 0.133488894, 5
SVM, 200, 0.454000000, 0.026714087, 0.127616644, 6
SVM, 200, 0.447000000, 0.027975082, 0.143667936, 7
SVM, 200, 0.440000000, 0.026453972, 0.124720335, 8
SVM, 200, 0.452000000, 0.029724836, 0.124922991, 9
kNN, 200, 0.370000000, 0.001822948, 0.058773994, 0
kNN, 200, 0.324000000, 0.001751900, 0.064755917, 1
kNN, 200, 0.353000000, 0.001716137, 0.069611073, 2
kNN, 200, 0.324000000, 0.001832962, 0.067328930, 3
kNN, 200, 0.309000000, 0.001723766, 0.065296173, 4
kNN, 200, 0.312000000, 0.001668692, 0.061770916, 5
kNN, 200, 0.303000000, 0.001869202, 0.058403015, 6
kNN, 200, 0.367000000, 0.001847029, 0.064233303, 7
kNN, 200, 0.345000000, 0.001694918, 0.051362991, 8
kNN, 200, 0.328000000, 0.001662254, 0.060955048, 9
RF, 200, 0.487000000, 0.129978895, 0.018754244, 0
RF, 200, 0.485000000, 0.137041807, 0.017150879, 1
RF, 200, 0.521000000, 0.142265081, 0.018444061, 2
RF, 200, 0.476000000, 0.146567822, 0.031670094, 3
RF, 200, 0.496000000, 0.198176861, 0.020284891, 4
RF, 200, 0.496000000, 0.142175913, 0.018493176, 5
RF, 200, 0.482000000, 0.146409988, 0.019893885, 6
RF, 200, 0.513000000, 0.157537699, 0.037617207, 7
RF, 200, 0.467000000, 0.138982058, 0.018990278, 8
RF, 200, 0.488000000, 0.141831160, 0.019829750, 9
MLP, 200, 0.486000000, 1.588132858, 0.004877806, 0
MLP, 200, 0.490000000, 1.402578831, 0.006426811, 1
MLP, 200, 0.502000000, 1.754624605, 0.002975941, 2
MLP, 200, 0.506000000, 0.091803789, 0.003859043, 3
MLP, 200, 0.521000000, 1.652740002, 0.002825975, 4
MLP, 200, 0.496000000, 1.595848083, 0.003501177, 5
MLP, 200, 0.507000000, 0.071152925, 0.003811836, 6
MLP, 200, 0.495000000, 1.583416700, 0.004047871, 7
MLP, 200, 0.501000000, 1.963851213, 0.003315926, 8
MLP, 200, 0.471000000, 2.149145842, 0.003261089, 9
S-RerF, 200, 0.466000000, 0.188716173, 0.012094975, 0
S-RerF, 200, 0.445000000, 0.222066879, 0.012552977, 1
S-RerF, 200, 0.419000000, 0.195480108, 0.019587040, 2
S-RerF, 200, 0.443000000, 0.174931765, 0.020783186, 3
S-RerF, 200, 0.408000000, 0.197418928, 0.048235893, 4
S-RerF, 200, 0.421000000, 0.167418718, 0.021530867, 5
S-RerF, 200, 0.445000000, 0.176214933, 0.027403831, 6
S-RerF, 200, 0.406000000, 0.177796841, 0.031615973, 7
S-RerF, 200, 0.430000000, 0.201955080, 0.022727966, 8
S-RerF, 200, 0.457000000, 0.192662954, 0.027755022, 9
MT-MORF, 200, 0.398000000, 0.184867144, 0.036126852, 0
MT-MORF, 200, 0.393000000, 0.217123032, 0.020354033, 1
MT-MORF, 200, 0.371000000, 0.194780111, 0.039846182, 2
MT-MORF, 200, 0.385000000, 0.180766106, 0.027327061, 3
MT-MORF, 200, 0.412000000, 0.233690023, 0.046907187, 4
MT-MORF, 200, 0.400000000, 0.278805017, 0.103513002, 5
MT-MORF, 200, 0.431000000, 0.204817057, 0.057788134, 6
MT-MORF, 200, 0.414000000, 0.225748062, 0.029556990, 7
MT-MORF, 200, 0.392000000, 0.176749945, 0.021012068, 8
MT-MORF, 200, 0.401000000, 0.190701723, 0.018712044, 9
Log. Reg, 400, 0.516000000, 0.104643106, 0.000813007, 0
Log. Reg, 400, 0.511000000, 0.040675163, 0.000748873, 1
Log. Reg, 400, 0.516000000, 0.049966097, 0.000869989, 2
Log. Reg, 400, 0.487000000, 0.039964199, 0.000695944, 3
Log. Reg, 400, 0.490000000, 0.036967993, 0.000689745, 4
Log. Reg, 400, 0.475000000, 0.054666996, 0.000890970, 5
Log. Reg, 400, 0.481000000, 0.051446199, 0.000737906, 6
Log. Reg, 400, 0.487000000, 0.040205002, 0.000705957, 7
Log. Reg, 400, 0.483000000, 0.048789978, 0.000796795, 8
Log. Reg, 400, 0.513000000, 0.074873209, 0.001294136, 9
Lin. SVM, 400, 0.519000000, 0.433701038, 0.000721931, 0
Lin. SVM, 400, 0.499000000, 0.378540039, 0.000707865, 1
Lin. SVM, 400, 0.504000000, 0.469307899, 0.001013041, 2
Lin. SVM, 400, 0.496000000, 0.404871225, 0.000706196, 3
Lin. SVM, 400, 0.503000000, 0.464944124, 0.000909090, 4
Lin. SVM, 400, 0.506000000, 0.494800091, 0.001289845, 5
Lin. SVM, 400, 0.486000000, 0.392990828, 0.000718117, 6
Lin. SVM, 400, 0.493000000, 0.417101145, 0.000702381, 7
Lin. SVM, 400, 0.526000000, 0.447886944, 0.001350164, 8
Lin. SVM, 400, 0.507000000, 0.375087023, 0.000708103, 9
SVM, 400, 0.427000000, 0.110118151, 0.265162945, 0
SVM, 400, 0.436000000, 0.113263845, 0.263088942, 1
SVM, 400, 0.433000000, 0.109488726, 0.263010025, 2
SVM, 400, 0.450000000, 0.108345032, 0.261288881, 3
SVM, 400, 0.441000000, 0.123443127, 0.266508102, 4
SVM, 400, 0.411000000, 0.110118866, 0.302131891, 5
SVM, 400, 0.437000000, 0.108671904, 0.297117949, 6
SVM, 400, 0.433000000, 0.109155893, 0.267045021, 7
SVM, 400, 0.428000000, 0.110833168, 0.261895180, 8
SVM, 400, 0.407000000, 0.112154722, 0.262166023, 9
kNN, 400, 0.296000000, 0.004256010, 0.085178852, 0
kNN, 400, 0.322000000, 0.003798008, 0.100216150, 1
kNN, 400, 0.325000000, 0.003646135, 0.098123074, 2
kNN, 400, 0.328000000, 0.004084110, 0.091274023, 3
kNN, 400, 0.304000000, 0.003985882, 0.094673872, 4
kNN, 400, 0.312000000, 0.004353046, 0.097447872, 5
kNN, 400, 0.328000000, 0.003666878, 0.085005999, 6
kNN, 400, 0.294000000, 0.003852129, 0.091263056, 7
kNN, 400, 0.339000000, 0.003808022, 0.094803095, 8
kNN, 400, 0.335000000, 0.003918171, 0.088444233, 9
RF, 400, 0.487000000, 0.186323166, 0.021914244, 0
RF, 400, 0.463000000, 0.221857071, 0.025878906, 1
RF, 400, 0.471000000, 0.184704065, 0.023281813, 2
RF, 400, 0.478000000, 0.166281939, 0.018506050, 3
RF, 400, 0.488000000, 0.195141077, 0.019877911, 4
RF, 400, 0.479000000, 0.181513071, 0.022850990, 5
RF, 400, 0.495000000, 0.181667089, 0.021350861, 6
RF, 400, 0.466000000, 0.182713032, 0.022358894, 7
RF, 400, 0.456000000, 0.219053030, 0.040493727, 8
RF, 400, 0.465000000, 0.269918919, 0.046895027, 9
MLP, 400, 0.539000000, 2.568612814, 0.003252983, 0
MLP, 400, 0.492000000, 3.625201225, 0.003059149, 1
MLP, 400, 0.492000000, 1.680948019, 0.003208160, 2
MLP, 400, 0.497000000, 3.775183678, 0.002985001, 3
MLP, 400, 0.479000000, 3.769563198, 0.003015757, 4
MLP, 400, 0.489000000, 0.830302954, 0.003320217, 5
MLP, 400, 0.473000000, 3.420453072, 0.003101110, 6
MLP, 400, 0.472000000, 3.299192905, 0.002746105, 7
MLP, 400, 0.510000000, 3.653981209, 0.003000021, 8
MLP, 400, 0.487000000, 3.434206963, 0.002883911, 9
S-RerF, 400, 0.358000000, 0.438930988, 0.046094179, 0
S-RerF, 400, 0.359000000, 0.438244820, 0.031954050, 1
S-RerF, 400, 0.364000000, 0.420159340, 0.021589041, 2
S-RerF, 400, 0.364000000, 0.410372019, 0.019645929, 3
S-RerF, 400, 0.330000000, 0.451145172, 0.030998945, 4
S-RerF, 400, 0.362000000, 0.461757898, 0.044218302, 5
S-RerF, 400, 0.390000000, 0.439342022, 0.045498848, 6
S-RerF, 400, 0.378000000, 0.464205980, 0.026402235, 7
S-RerF, 400, 0.367000000, 0.431312799, 0.023274899, 8
S-RerF, 400, 0.372000000, 0.431570053, 0.039947987, 9
MT-MORF, 400, 0.320000000, 0.480104923, 0.045755863, 0
MT-MORF, 400, 0.347000000, 0.520478964, 0.032711983, 1
MT-MORF, 400, 0.322000000, 0.471333981, 0.047008038, 2
MT-MORF, 400, 0.337000000, 0.483981848, 0.019386053, 3
MT-MORF, 400, 0.303000000, 0.484419823, 0.052217245, 4
MT-MORF, 400, 0.325000000, 0.488437891, 0.027731895, 5
MT-MORF, 400, 0.361000000, 0.482612133, 0.047317028, 6
MT-MORF, 400, 0.301000000, 0.476625919, 0.021047115, 7
MT-MORF, 400, 0.319000000, 0.454088926, 0.023049116, 8
MT-MORF, 400, 0.301000000, 0.478816032, 0.024441242, 9
Log. Reg, 1000, 0.487000000, 0.294453859, 0.000731230, 0
Log. Reg, 1000, 0.485000000, 0.279599190, 0.000829935, 1
Log. Reg, 1000, 0.489000000, 0.245020866, 0.000712872, 2
Log. Reg, 1000, 0.523000000, 0.241675854, 0.000725031, 3
Log. Reg, 1000, 0.491000000, 0.251862049, 0.000727892, 4
Log. Reg, 1000, 0.489000000, 0.254172087, 0.000731945, 5
Log. Reg, 1000, 0.508000000, 0.245695114, 0.000732183, 6
Log. Reg, 1000, 0.504000000, 0.240621090, 0.000747919, 7
Log. Reg, 1000, 0.489000000, 0.274855852, 0.000683069, 8
Log. Reg, 1000, 0.509000000, 0.245716810, 0.000787020, 9
Lin. SVM, 1000, 0.505000000, 1.190259218, 0.000663996, 0
Lin. SVM, 1000, 0.521000000, 1.220036983, 0.000694990, 1
Lin. SVM, 1000, 0.500000000, 1.223011017, 0.000684977, 2
Lin. SVM, 1000, 0.528000000, 1.196866989, 0.000698805, 3
Lin. SVM, 1000, 0.492000000, 1.193806171, 0.000752926, 4
Lin. SVM, 1000, 0.532000000, 1.173450947, 0.000711918, 5
Lin. SVM, 1000, 0.509000000, 1.204950094, 0.000748873, 6
Lin. SVM, 1000, 0.498000000, 1.242553234, 0.000699997, 7
Lin. SVM, 1000, 0.482000000, 1.215482950, 0.000681162, 8
Lin. SVM, 1000, 0.494000000, 1.187877893, 0.000772238, 9
SVM, 1000, 0.369000000, 0.672529936, 0.662589788, 0
SVM, 1000, 0.367000000, 0.694962978, 0.678691864, 1
SVM, 1000, 0.379000000, 0.676070929, 0.651841164, 2
SVM, 1000, 0.390000000, 0.677788973, 0.661327124, 3
SVM, 1000, 0.350000000, 0.708158970, 0.675789118, 4
SVM, 1000, 0.387000000, 0.678143024, 0.677056074, 5
SVM, 1000, 0.365000000, 0.691215992, 0.672589064, 6
SVM, 1000, 0.380000000, 0.688325882, 0.671754122, 7
SVM, 1000, 0.390000000, 0.694685936, 0.664527893, 8
SVM, 1000, 0.377000000, 0.688016891, 0.693938971, 9
kNN, 1000, 0.349000000, 0.012448072, 0.211603165, 0
kNN, 1000, 0.318000000, 0.013915777, 0.209347725, 1
kNN, 1000, 0.352000000, 0.013372183, 0.213938951, 2
kNN, 1000, 0.301000000, 0.013674021, 0.218449831, 3
kNN, 1000, 0.343000000, 0.013819218, 0.194729090, 4
kNN, 1000, 0.283000000, 0.012912035, 0.202736139, 5
kNN, 1000, 0.297000000, 0.013812065, 0.210119963, 6
kNN, 1000, 0.309000000, 0.013194323, 0.217266321, 7
kNN, 1000, 0.327000000, 0.013025045, 0.208381891, 8
kNN, 1000, 0.339000000, 0.012537956, 0.213399172, 9
RF, 1000, 0.436000000, 0.316395044, 0.024209976, 0
RF, 1000, 0.410000000, 0.292522669, 0.021032333, 1
RF, 1000, 0.433000000, 0.311391115, 0.022235155, 2
RF, 1000, 0.425000000, 0.311555147, 0.019933939, 3
RF, 1000, 0.448000000, 0.301742077, 0.023035765, 4
RF, 1000, 0.451000000, 0.328895807, 0.021198034, 5
RF, 1000, 0.448000000, 0.298703194, 0.020083904, 6
RF, 1000, 0.438000000, 0.360368013, 0.027156115, 7
RF, 1000, 0.424000000, 0.294835091, 0.023825169, 8
RF, 1000, 0.430000000, 0.296814919, 0.021560192, 9
MLP, 1000, 0.472000000, 8.324398041, 0.003066063, 0
MLP, 1000, 0.503000000, 1.051779032, 0.002928734, 1
MLP, 1000, 0.519000000, 1.040586710, 0.002835989, 2
MLP, 1000, 0.518000000, 1.040367842, 0.002978086, 3
MLP, 1000, 0.479000000, 2.237354040, 0.002865076, 4
MLP, 1000, 0.494000000, 2.002388954, 0.003144979, 5
MLP, 1000, 0.497000000, 1.102045298, 0.002888203, 6
MLP, 1000, 0.482000000, 1.116210222, 0.002859116, 7
MLP, 1000, 0.513000000, 1.158471107, 0.002851009, 8
MLP, 1000, 0.520000000, 1.067888975, 0.002849102, 9
S-RerF, 1000, 0.248000000, 1.399573088, 0.023232937, 0
S-RerF, 1000, 0.280000000, 1.356216908, 0.049751043, 1
S-RerF, 1000, 0.276000000, 1.384252787, 0.031075954, 2
S-RerF, 1000, 0.245000000, 1.371442795, 0.016856909, 3
S-RerF, 1000, 0.266000000, 1.333085060, 0.025585175, 4
S-RerF, 1000, 0.277000000, 1.381763935, 0.027303934, 5
S-RerF, 1000, 0.236000000, 1.368088961, 0.015264988, 6
S-RerF, 1000, 0.252000000, 1.446800232, 0.026525259, 7
S-RerF, 1000, 0.257000000, 1.405454159, 0.027251959, 8
S-RerF, 1000, 0.291000000, 1.385475874, 0.024544954, 9
MT-MORF, 1000, 0.221000000, 1.499873877, 0.027823687, 0
MT-MORF, 1000, 0.238000000, 1.494057894, 0.051891088, 1
MT-MORF, 1000, 0.228000000, 1.589246035, 0.029517174, 2
MT-MORF, 1000, 0.228000000, 1.486994267, 0.027456760, 3
MT-MORF, 1000, 0.187000000, 1.545340776, 0.028129101, 4
MT-MORF, 1000, 0.224000000, 1.531372786, 0.029474020, 5
MT-MORF, 1000, 0.243000000, 1.712973833, 0.051809072, 6
MT-MORF, 1000, 0.219000000, 1.553329945, 0.052876949, 7
MT-MORF, 1000, 0.212000000, 1.608192921, 0.025185108, 8
MT-MORF, 1000, 0.228000000, 1.647309065, 0.051919699, 9
